Tag,Notes,English,Japanese,German,French,Spanish,Portuguese,Russian,Italian,Chinese (Traditional),Chinese (Simplified),Korean,Polish,Ukrainian,Dutch,Turkish
L_QUESTDESC_TWINKLINGTITANITE,,Find chunks of deified essence in this Realm.,この世界で神格化された精髄の塊を見つけなさい。,Finde Brocken göttlicher Essenz in diesem Reich.,Trouvez des fragments d'essence déifiée dans ce Royaume.,Encuentra fragmentos de esencia deificada en este Reino.,Encontre pedaços de essência deificada neste Reino.,Найдите куски обожествленной сущности в этом Мире.,Trova frammenti di essenza deificata in questo Regno.,在這個境界中尋找神化精華的碎片。,在这个领域中寻找神化精华碎块。,이 영역에서 신성화된 정수의 조각들을 찾으세요.,Znajdź fragmenty ubóstwionej esencji w tym Królestwie.,Знайдіть шматки обожненої сутності в цьому Світі.,Vind brokken goddelijke essentie in dit Rijk.,Bu Diyar'da tanrılaştırılmış öz parçaları bul.
L_ITEMREQ_TWINKLINGTITANITE,,Essences Found,エッセンス発見,Gefundene Essenzen,Essences Trouvées,Esencias Encontradas,Essências Encontradas,Найденные эссенции,Essenze Trovate,發現精華,已找到精华,발견된 정수,Znalezione Esencje,Знайдені Есенції,Gevonden Essenties,Bulunan Özler
"L_QUESTNAME_AWAKEN,ABOMINATION",,"Awaken, Abomination",目覚めよ、忌まわしきもの,"Erwache, Abscheulichkeit","Éveille-toi, Abomination","Despierta, Abominación","Desperte, Abominação","Пробудись, Мерзость","Risvegliati, Abominio",覺醒吧，惡魔,觉醒，憎恶,"깨어나라, 혐오스러운 존재","Przebudź się, Ohydztwo","Прокинься, Мерзота","Ontwaak, Gruwel","Uyan, İğrençlik"
"L_QUESTDESC_AWAKEN,ABOMINATION",,Collect components from this Realm to summon a powerful enemy.,この世界から素材を集めて、強力な敵を召喚しよう。,"Sammle Komponenten aus diesem Reich, um einen mächtigen Feind zu beschwören.",Collectez des composants de ce Royaume pour invoquer un puissant ennemi.,Recolecta componentes de este Reino para invocar a un poderoso enemigo.,Colete componentes deste Reino para invocar um inimigo poderoso.,"Соберите компоненты из этого Мира, чтобы призвать могущественного врага.",Raccogli componenti da questo Regno per evocare un potente nemico.,收集此境界的組件以召喚強大的敵人。,收集这个领域中的组件以召唤强大的敌人。,이 영역에서 구성품을 모아 강력한 적을 소환하세요.,"Zbieraj komponenty z tego Wymiaru, aby przywołać potężnego wroga.","Зберіть компоненти з цього Світу, щоб викликати могутнього ворога.",Verzamel componenten uit dit Rijk om een machtige vijand op te roepen.,Bu Diyar'dan güçlü bir düşman çağırmak için bileşenler topla.
"L_ITEMREQ_AWAKEN,ABOMINATION",,Components Collected,収集した部品,Komponenten gesammelt,Composants Collectés,Componentes Recolectados,Componentes Coletados,Собранные компоненты,Componenti Raccolti,已收集的組件,已收集组件,수집된 구성품,Zebrane komponenty,Зібрані компоненти,Verzamelde Componenten,Toplanan Bileşenler
L_QUESTNAME_NETHERGUARDIANS,,Nether Guardians,冥界の守護者,Nether-Wächter,Gardiens du Néant,Guardianes del Inframundo,Guardiões do Nether,Стражи Нижнего Мира,Guardiani dell'Oltretomba,冥界守護者,下界守护者,저승 수호자,Strażnicy Otchłani,Вартові Пустоти,Nether Bewakers,Öte Muhafızları
L_QUESTDESC_NETHERGUARDIANS,,Defeat the Nether Guardians in this realm to summon a Nether Boss.,ネザーの守護者たちをこの領域で倒して、ネザーボスを召喚しよう。,"Besiege die Nether-Wächter in diesem Reich, um einen Nether-Boss zu beschwören.",Vainquez les Gardiens du Néant dans ce royaume pour invoquer un Boss du Néant.,Derrota a los Guardianes del Inframundo en este reino para invocar a un Jefe del Inframundo.,Derrote os Guardiões do Nether neste reino para invocar um Chefe do Nether.,"Победите Стражей Нижнего Мира в этом измерении, чтобы призвать Босса Нижнего Мира.",Sconfiggi i Guardiani dell'Etere in questo regno per evocare un Boss dell'Etere.,在這個領域中擊敗冥界守護者以召喚冥界首領。,在这个领域中击败下界守护者以召唤下界首领。,이 영역에서 네더 가디언들을 물리쳐 네더 보스를 소환하세요.,"Pokonaj Strażników Netheru w tym wymiarze, aby przywołać Bossa Netheru.","Перемогти Охоронців Пустоти в цьому світі, щоб викликати Боса Пустоти.",Versla de Nether Bewakers in dit rijk om een Nether Baas op te roepen.,Nether Muhafızlarını bu diyarda yenerek bir Nether Patronu çağır.
L_ITEMREQ_NETHERGUARDIANS,,Guardians Defeated,ガーディアン撃破,Wächter besiegt,Gardiens Vaincus,Guardianes Derrotados,Guardiões Derrotados,Стражи Повержены,Guardiani Sconfitti,守護者已擊敗,已击败守护者,수호자 처치됨,Pokonani Strażnicy,Вартових Переможено,Bewakers Verslagen,Muhafızlar Mağlup Edildi
L_QUESTNAME_GENERICKILLQUEST,,Generic Kill Quest,ジェネリックな討伐クエスト,Allgemeiner Tötungsauftrag,Quête d'Élimination Générique,Misión Genérica de Matar,Missão de Eliminação Genérica,Типичный квест на убийство,Missione di Uccisione Generica,一般擊殺任務,普通杀敌任务,일반적인 처치 퀘스트,Typowe Zadanie Zabijania,Типове Завдання на Вбивство,Algemene Doodsopdracht,Genel Öldürme Görevi
L_QUESTDESC_GENERICKILLQUEST,,Find {OBJECTIVEITEMNAME} in this Realm by defeating enemy creatures.,この世界で敵の生物を倒して{OBJECTIVEITEMNAME}を見つけよう。,"Finde {OBJECTIVEITEMNAME} in diesem Reich, indem du feindliche Kreaturen besiegst.",Trouvez {OBJECTIVEITEMNAME} dans ce Royaume en vainquant des créatures ennemies.,Encuentra {OBJECTIVEITEMNAME} en este Reino derrotando a las criaturas enemigas.,Encontre {OBJECTIVEITEMNAME} neste Reino derrotando criaturas inimigas.,"Найдите {OBJECTIVEITEMNAME} в этом Мире, побеждая вражеских существ.",Trova {OBJECTIVEITEMNAME} in questo Regno sconfiggendo le creature nemiche.,在這個境界中擊敗敵方生物來尋找{OBJECTIVEITEMNAME}。,在这个领域中击败敌方生物以寻找{OBJECTIVEITEMNAME}。,이 영역에서 적 생물을 물리쳐 {OBJECTIVEITEMNAME}을(를) 찾으세요.,"Znajdź {OBJECTIVEITEMNAME} w tym Królestwie, pokonując wrogie stworzenia.","Знайдіть {OBJECTIVEITEMNAME} у цьому Світі, перемагаючи ворожих істот.",Vind {OBJECTIVEITEMNAME} in dit Rijk door vijandelijke wezens te verslaan.,Bu Diyar'da düşman yaratıkları yenerek {OBJECTIVEITEMNAME} bul.
L_ITEMREQ_GENERICKILLQUEST,,{OBJECTIVEITEMNAME} Found,{OBJECTIVEITEMNAME}を発見,{OBJECTIVEITEMNAME} gefunden,{OBJECTIVEITEMNAME} trouvé,{OBJECTIVEITEMNAME} Encontrado,{OBJECTIVEITEMNAME} Encontrado,{OBJECTIVEITEMNAME} Найден,{OBJECTIVEITEMNAME} Trovato,{OBJECTIVEITEMNAME} 已找到,已找到{OBJECTIVEITEMNAME},{OBJECTIVEITEMNAME} 발견,{OBJECTIVEITEMNAME} Znaleziono,{OBJECTIVEITEMNAME} знайдено,{OBJECTIVEITEMNAME} Gevonden,{OBJECTIVEITEMNAME} Bulundu
L_QUESTNAME_GENERICFETCHQUEST,,Generic Fetch Quest,一般的な収集クエスト,Generischer Sammelauftrag,Quête de Récupération Générique,Misión de Búsqueda Genérica,Missão Genérica de Coleta,Типичный квест на сбор предметов,Missione di Recupero Generica,一般取物任務,普通跑腿任务,일반적인 수집 퀘스트,Typowe Zadanie Przyniesienia,Типове Завдання на Пошук,Algemene Verzamelopdracht,Sıradan Getir Görevi
L_QUESTDESC_GENERICFETCHQUEST,,Find {OBJECTIVEITEMNAME} inside breakable objects in this Realm.,壊せるオブジェクトの中から、この領域で{OBJECTIVEITEMNAME}を見つけなさい。,Finde {OBJECTIVEITEMNAME} in zerbrechlichen Objekten in diesem Reich.,Trouvez {OBJECTIVEITEMNAME} à l'intérieur d'objets destructibles dans ce Royaume.,Encuentra {OBJECTIVEITEMNAME} dentro de objetos rompibles en este Reino.,Encontre {OBJECTIVEITEMNAME} dentro de objetos quebráveis neste Reino.,Найдите {OBJECTIVEITEMNAME} внутри разрушаемых объектов в этом Мире.,Trova {OBJECTIVEITEMNAME} all'interno di oggetti distruttibili in questo Regno.,在此境界中的可破壞物體內尋找{OBJECTIVEITEMNAME}。,在这个领域中的可破坏物中寻找{OBJECTIVEITEMNAME}。,이 영역 내 부서지는 물체 안에서 {OBJECTIVEITEMNAME}을(를) 찾으세요.,Znajdź {OBJECTIVEITEMNAME} wewnątrz zniszczalnych obiektów w tym Królestwie.,"Знайдіть {OBJECTIVEITEMNAME} всередині об'єктів, що можна розбити, у цьому Світі.",Vind {OBJECTIVEITEMNAME} in breekbare objecten in dit Rijk.,İçinde kırılabilir nesnelerin olduğu bu Diyar'da {OBJECTIVEITEMNAME} bul.
L_ITEMREQ_GENERICFETCHQUEST,,{OBJECTIVEITEMNAME} Found,{OBJECTIVEITEMNAME}を発見,{OBJECTIVEITEMNAME} gefunden,{OBJECTIVEITEMNAME} trouvé,{OBJECTIVEITEMNAME} Encontrado,{OBJECTIVEITEMNAME} Encontrado,{OBJECTIVEITEMNAME} Найден,{OBJECTIVEITEMNAME} Trovato,{OBJECTIVEITEMNAME} 已找到,已找到{OBJECTIVEITEMNAME},{OBJECTIVEITEMNAME} 발견,{OBJECTIVEITEMNAME} Znaleziono,{OBJECTIVEITEMNAME} знайдено,{OBJECTIVEITEMNAME} Gevonden,{OBJECTIVEITEMNAME} Bulundu
"L_QUESTNAME_LOST,BUTNOTFORGOTTEN",,"Lost, But Not Forgotten",失われたが、忘れられてはいない,"Verloren, aber nicht vergessen","Perdu, Mais Pas Oublié","Perdido, Pero No Olvidado","Perdido, Mas Não Esquecido","Потерянный, но не забытый","Perduto, Ma Non Dimenticato",迷失，但未被遺忘,遗失，但未被遗忘,"잃어버렸지만, 잊혀지지 않았다","Zagubiony, Lecz Nie Zapomniany","Загублений, але не забутий","Verloren, Maar Niet Vergeten","Kayıp, Ama Unutulmamış"
"L_QUESTDESC_LOST,BUTNOTFORGOTTEN",,Find and rescue {CASTLENAME} citizen {OBJECTIVENAME}.,{CASTLENAME}の市民{OBJECTIVENAME}を見つけて救出せよ。,Finde und rette {CASTLENAME} Bürger {OBJECTIVENAME}.,Trouvez et secourez le citoyen {OBJECTIVENAME} de {CASTLENAME}.,Encuentra y rescata al ciudadano {OBJECTIVENAME} de {CASTLENAME}.,Encontre e resgate o cidadão {OBJECTIVENAME} de {CASTLENAME}.,Найдите и спасите гражданина {CASTLENAME} {OBJECTIVENAME}.,Trova e salva il cittadino {OBJECTIVENAME} di {CASTLENAME}.,尋找並救出{CASTLENAME}的居民{OBJECTIVENAME}。,寻找并营救{CASTLENAME}的居民{OBJECTIVENAME}。,{CASTLENAME} 시민 {OBJECTIVENAME}을(를) 찾아 구출하세요.,Znajdź i uratuj obywatela {CASTLENAME} o imieniu {OBJECTIVENAME}.,Знайдіть і врятуйте громадянина {CASTLENAME} {OBJECTIVENAME}.,Vind en red {CASTLENAME} burger {OBJECTIVENAME}.,{CASTLENAME} vatandaşı {OBJECTIVENAME}'yi bul ve kurtar.
"L_ITEMREQ_LOST,BUTNOTFORGOTTEN",,{OBJECTIVENAME} Rescued,{OBJECTIVENAME} 救出,{OBJECTIVENAME} Gerettet,{OBJECTIVENAME} Secouru,{OBJECTIVENAME} Rescatado,{OBJECTIVENAME} Resgatado,{OBJECTIVENAME} Спасен,{OBJECTIVENAME} Salvato,{OBJECTIVENAME} 已救出,已营救{OBJECTIVENAME},{OBJECTIVENAME} 구출됨,{OBJECTIVENAME} Uratowany,{OBJECTIVENAME} Врятовано,{OBJECTIVENAME} Gered,{OBJECTIVENAME} Kurtarıldı
L_QUESTNAME_THEDEFILEDTROVE,,The Defiled Trove,汚れた宝物庫,Der entweihte Schatz,Le Trésor Profané,El Tesoro Profanado,O Tesouro Profanado,Оскверненное Сокровище,Il Tesoro Profanato,污穢寶庫,污秽宝库,더럽혀진 보물창고,Sprofanowany Skarbiec,Осквернена Скарбниця,De Ontwijde Schatkamer,Kirletilmiş Hazine
L_QUESTDESC_THEDEFILEDTROVE,,Cleanse the cursed treasure chest in this Realm.,魔法がかけられた宝箱をこの領域で浄化せよ。,Reinige die verfluchte Schatztruhe in diesem Reich.,Purifiez le coffre au trésor maudit dans ce Royaume.,Purifica el cofre del tesoro maldito en este Reino.,Purifique o baú de tesouro amaldiçoado neste Reino.,Очистите проклятый сундук с сокровищами в этом Мире.,Purifica il forziere maledetto in questo Regno.,淨化這個境界中被詛咒的寶箱。,净化这个领域中被诅咒的宝箱。,이 영역에 있는 저주받은 보물 상자를 정화하세요.,Oczyść przeklętą skrzynię skarbów w tym Królestwie.,Очистіть прокляту скриню зі скарбами в цьому Світі.,Zuiver de vervloekte schatkist in dit Rijk.,Lanetli hazine sandığını bu Diyar'da arındır.
L_ITEMREQ_THEDEFILEDTROVE,,Chest Cleansed,浄化された宝箱,Truhe gereinigt,Coffre purifié,Cofre Purificado,Baú Purificado,Сундук очищен,Scrigno Purificato,寶箱已淨化,已净化宝箱,정화된 상자,Skrzynia Oczyszczona,Скриня очищена,Kist Gereinigd,Sandık Temizlendi
L_QUESTNAME_FORGOTTENTOMES,,Forgotten Tomes,忘れられし古書,Vergessene Folianten,Tomes Oubliés,Tomos Olvidados,Tomos Esquecidos,Забытые Фолианты,Tomi Dimenticati,遺忘古籍,被遗忘的典籍,잊혀진 고서,Zapomniane Tomy,Забуті Фоліанти,Vergeten Boekwerken,Unutulmuş Ciltler
L_QUESTDESC_FORGOTTENTOMES,,Obtain intact tomes from the bookshelves in this Realm to bolster {CASTLENAME}'s library.,本領域の本棚から無傷の書物を入手して{CASTLENAME}の図書館を強化しましょう。,"Erhalte intakte Folianten aus den Bücherregalen in diesem Reich, um die Bibliothek von {CASTLENAME} zu erweitern.",Récupérez des tomes intacts sur les bibliothèques de ce Royaume pour renforcer la bibliothèque de {CASTLENAME}.,Obtén tomos intactos de las estanterías en este Reino para reforzar la biblioteca de {CASTLENAME}.,Obtenha tomos intactos das estantes neste Reino para fortalecer a biblioteca de {CASTLENAME}.,"Добудьте целые фолианты с книжных полок в этом Мире, чтобы пополнить библиотеку {CASTLENAME}.",Ottieni tomi intatti dalle librerie di questo Regno per potenziare la biblioteca di {CASTLENAME}.,從這個境界的書架上獲取完好的典籍，以充實{CASTLENAME}的圖書館。,在这个领域中的书架上获取完好的典籍，以充实{CASTLENAME}的图书馆。,이 영역의 책장에서 온전한 서적을 획득하여 {CASTLENAME}의 도서관을 강화하세요.,"Zdobądź nienaruszone tomy z regałów w tym Królestwie, aby wzmocnić bibliotekę {CASTLENAME}.","Отримайте неушкоджені фоліанти з книжкових полиць у цьому Світі, щоб поповнити бібліотеку {CASTLENAME}.",Verkrijg intacte boekdelen van de boekenkasten in dit Rijk om de bibliotheek van {CASTLENAME} te versterken.,Kitaplığı güçlendirmek için bu Diyar'daki kitaplıklardan sağlam ciltler elde et {CASTLENAME}.
L_ITEMREQ_FORGOTTENTOMES,,Tomes Found,発見した書物,Gefundene Folianten,Tomes Trouvés,Tomos Encontrados,Tomos Encontrados,Найденные фолианты,Tomi Trovati,發現書籍,已找到典籍,발견한 서적,Znalezione Tomy,Знайдені фоліанти,Gevonden Boekwerken,Bulunan Kitaplar
